otherobjectid,objectid,filename,youtubeid,itemtype,format,title,latitude,longitude,date,date is approximate?,encounterdate,description,subject,location,type,language,rights,rightsstatement,object_template,object_download,image_small,image_thumb
storying394,ballcreek-smallclearing-upsetsquirrelorchipmonk,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-upsetsquirrelorchipmonk.mp4,,trailcam,video/avi,Angry Rodent,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-upsetsquirrelorchipmonk.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-upsetsquirrelorchipmonk_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-upsetsquirrelorchipmonk_th.jpg
storying395,ballcreek-smallclearing-variedthrushsong,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-variedthrushsong.mp4,,trailcam,video/avi,Varied Thrush,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-variedthrushsong.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-variedthrushsong_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-variedthrushsong_th.jpg
storying396,ballcreek-smallclearing-variedthrushthreecalls,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-variedthrushthreecalls.mp4,,trailcam,video/avi,Varied Thrush,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-variedthrushthreecalls.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-variedthrushthreecalls_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-variedthrushthreecalls_th.jpg
storying397,ballcreek-smallclearing-whitetailchewingcudinforeground,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetailchewingcudinforeground.mp4,,trailcam,video/avi,Cud,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetailchewingcudinforeground.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-whitetailchewingcudinforeground_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-whitetailchewingcudinforeground_th.jpg
storying398,ballcreek-smallclearing-whitetaildoe-vid,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoe.mp4,,trailcam,video/avi,Whitetail,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoe.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-whitetaildoe_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-whitetaildoe_th.jpg
storying399,ballcreek-smallclearing-whitetaildoeboundingcautiously,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoeboundingcautiously.mp4,,trailcam,video/avi,Cautious ,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoeboundingcautiously.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-whitetaildoeboundingcautiously_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-whitetaildoeboundingcautiously_th.jpg
storying400,ballcreek-smallclearing-whitetaildoebrowsing,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoebrowsing.mp4,,trailcam,video/avi,Browsing,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoebrowsing.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-whitetaildoebrowsing_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-whitetaildoebrowsing_th.jpg
storying401,ballcreek-smallclearing-whitetaildoebrowsingagain,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoebrowsingagain.mp4,,trailcam,video/avi,Browsing,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoebrowsingagain.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-whitetaildoebrowsingagain_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-whitetaildoebrowsingagain_th.jpg
storying402,ballcreek-smallclearing-whitetaildoecenteredawaywiththrush,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoecenteredawaywiththrush.mp4,,trailcam,video/avi,Whitetail and Thrush,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoecenteredawaywiththrush.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-whitetaildoecenteredawaywiththrush_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-whitetaildoecenteredawaywiththrush_th.jpg
storying403,ballcreek-smallclearing-whitetaildoewalkingoffnervously,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoewalkingoffnervously.mp4,,trailcam,video/avi,Nervously,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoewalkingoffnervously.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-whitetaildoewalkingoffnervously_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-whitetaildoewalkingoffnervously_th.jpg
storying404,ballcreek-smallclearing-whitetaildoewalksawayfromcamera,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoewalksawayfromcamera.mp4,,trailcam,video/avi,Exit,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoewalksawayfromcamera.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-whitetaildoewalksawayfromcamera_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-whitetaildoewalksawayfromcamera_th.jpg
storying405,ballcreek-smallclearing-whitetaildoewithtwinfawnsfollowing,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoewithtwinfawnsfollowing.mp4,,trailcam,video/avi,Doe and Fawn,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-whitetaildoewithtwinfawnsfollowing.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-whitetaildoewithtwinfawnsfollowing_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-whitetaildoewithtwinfawnsfollowing_th.jpg
storying406,ballcreek-smallclearing-youngbullmooseandthrush,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-youngbullmooseandthrush.mp4,,trailcam,video/avi,Bull with Thrush,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-youngbullmooseandthrush.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-youngbullmooseandthrush_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-youngbullmooseandthrush_th.jpg
storying407,ballcreek-smallclearing-youngbullmoosepassesinthenight,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-youngbullmoosepassesinthenight.mp4,,trailcam,video/avi,Night Stroll,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-youngbullmoosepassesinthenight.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-youngbullmoosepassesinthenight_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-youngbullmoosepassesinthenight_th.jpg
storying408,ballcreek-smallclearing-youngbullmoosethrushdeparture,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-youngbullmoosethrushdeparture.mp4,,trailcam,video/avi,Bull with Thrush,48.777514,-116.525875,,,,,,Ball Creek;Small Clearing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-smallclearing-youngbullmoosethrushdeparture.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-smallclearing-youngbullmoosethrushdeparture_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-smallclearing-youngbullmoosethrushdeparture_th.jpg
storying409,ballcreek-streamcrossing-boysapproachcam,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-boysapproachcam.mp4,,trailcam,video/avi,Approach,48.766313,-116.585614,,,,,,Ball Creek;Stream Crossing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-boysapproachcam.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-streamcrossing-boysapproachcam_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-streamcrossing-boysapproachcam_th.jpg
storying410,ballcreek-streamcrossing-boysdepart-vid,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-boysdepart.mp4,,trailcam,video/avi,Departure,48.766313,-116.585614,,,,,,Ball Creek;Stream Crossing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-boysdepart.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-streamcrossing-boysdepart_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-streamcrossing-boysdepart_th.jpg
storying411,ballcreek-streamcrossing-camsetup,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-camsetup.mp4,,trailcam,video/avi,Setup,48.766313,-116.585614,,,,,,Ball Creek;Stream Crossing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-camsetup.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-streamcrossing-camsetup_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-streamcrossing-camsetup_th.jpg
storying412,ballcreek-streamcrossing-elkbrowse-vid,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-elkbrowse.mp4,,trailcam,video/avi,Wapiti Browse,48.766313,-116.585614,,,,,,Ball Creek;Stream Crossing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-elkbrowse.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-streamcrossing-elkbrowse_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-streamcrossing-elkbrowse_th.jpg
storying413,ballcreek-streamcrossing-elkbrowse2-vid,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-elkbrowse2.0.mp4,,trailcam,video/avi,Wapiti Browse,48.766313,-116.585614,,,,,,Ball Creek;Stream Crossing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-elkbrowse2.0.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-streamcrossing-elkbrowse2_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-streamcrossing-elkbrowse2_th.jpg
storying414,ballcreek-streamcrossing-elkpassescam,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-elkpassescam.mp4,,trailcam,video/avi,Pass By,48.766313,-116.585614,,,,,,Ball Creek;Stream Crossing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-elkpassescam.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-streamcrossing-elkpassescam_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-streamcrossing-elkpassescam_th.jpg
storying415,ballcreek-streamcrossing-nightvid,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-nightvid.mp4,,trailcam,video/avi,Unknown,48.766313,-116.585614,,,,,,Ball Creek;Stream Crossing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-nightvid.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-streamcrossing-nightvid_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-streamcrossing-nightvid_th.jpg
storying416,ballcreek-streamcrossing-whitetaileddoe,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-whitetaileddoe.mp4,,trailcam,video/avi,Doe,48.766313,-116.585614,,,,,,Ball Creek;Stream Crossing,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/ballcreek-streamcrossing-whitetaileddoe.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/ballcreek-streamcrossing-whitetaileddoe_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/ballcreek-streamcrossing-whitetaileddoe_th.jpg
storying417,salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0192,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0192.mp4,,trailcam,video/avi,Departure,48.977655,-117.001221,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0192.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0192_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0192_th.jpg
storying418,salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0194,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0194.mp4,,trailcam,video/avi,Muley Hike,48.977655,-117.001221,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0194.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0194_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0194_th.jpg
storying419,salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0196,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0196.mp4,,trailcam,video/avi,Columbia Ground Squirrel,48.977655,-117.001221,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0196.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0196_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0196_th.jpg
storying420,salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0198,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0198.mp4,,trailcam,video/avi,Light Wind,48.977655,-117.001221,,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0198.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0198_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0198_th.jpg
